Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
15934456863,"25 Sept 2025, 16:56:23",Afternoon Run,Run,"",1899,5.14,178.0,38,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17014951565.fit.gz,,,1899.0,1892.0,5143.0,4.4,2.718,39.0,39.4,18.2,37.8,13.5,0.0,,,,,178.0,158.0,,,447.0,,,38.0,,,,,,,,,,,,,0.0,,1.0,5196.4,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.708,0.0,,,,4712.0,0.0,,,,2.747,,,0.0,,,,,""
15963827238,"28 Sept 2025, 10:32:08",Lunch Run,Run,"",3985,10.19,165.0,76,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17045020314.fit.gz,,,3985.0,3960.0,10193.4,3.62,2.574,52.6,52.6,16.8,30.6,8.0,0.0,,,,,165.0,155.0,,,867.0,,,76.0,,,,,,,,,,,,,0.0,,1.0,10266.1,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.558,2391.4,,,,9690.0,0.0,,,,2.592,,,0.0,,,,,""
15989557739,"30 Sept 2025, 17:06:27",Evening Run,Run,"",2063,5.05,166.0,33,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17071171904.fit.gz,,,2063.0,1996.0,5052.4,3.907,2.531,25.8,26.2,7.2,22.0,6.7,0.0,,,,,166.0,153.0,,,437.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,5094.2,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.449,0.0,,,,4878.0,0.0,,,,2.552,,,0.0,,,,,""
16048902294,"6 Oct 2025, 06:35:40",Morning Run,Run,"",2073,5.46,180.0,33,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17131346972.fit.gz,,,2073.0,1988.0,5463.4,4.22,2.748,34.8,34.8,16.6,29.0,6.0,0.0,,,,,180.0,156.0,,,466.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,5505.9,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.636,3.3,,,,5014.0,0.0,,,,2.77,,,0.0,,,,,""
16059830466,"7 Oct 2025, 06:36:49",Morning Run,Run,"",2694,7.17,172.0,64,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17142367149.fit.gz,,,2694.0,2686.0,7170.2,4.4,2.669,42.0,42.4,15.6,29.8,7.9,0.0,,,,,172.0,161.0,,,614.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,7219.2,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.662,1201.6,,,,6702.0,0.0,,,,2.688,,,0.0,,,,,""
16087756256,"9 Oct 2025, 16:47:11",Afternoon Run,Run,"",2094,5.13,161.0,26,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17170562018.fit.gz,,,2094.0,2036.0,5138.1,4.54,2.524,36.8,37.4,17.6,38.4,13.9,0.0,,,,,161.0,149.0,,,437.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,5195.4,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.454,147.0,,,,4962.0,0.0,,,,2.552,,,0.0,,,,,""
16104656981,"11 Oct 2025, 10:40:55",Lunch Run,Run,"",2597,7.16,192.0,75,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17187628522.fit.gz,,,2597.0,2534.0,7164.5,4.66,2.827,41.4,40.6,16.8,30.2,5.7,0.0,,,,,192.0,166.0,,,604.0,,,75.0,,,,,,,,,,,,,0.0,,1.0,7225.6,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.759,1199.5,,,,6236.0,0.0,,,,2.851,,,0.0,,,,,""
16129795953,"13 Oct 2025, 16:53:25",Afternoon Run,Run,"",2870,7.37,168.0,44,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17213110366.fit.gz,,,2870.0,2817.0,7375.9,3.86,2.618,39.8,41.4,15.4,30.0,13.9,0.0,,,,,168.0,152.0,,,629.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,7440.4,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.57,1194.1,,,,6878.0,0.0,,,,2.641,,,0.0,,,,,""
16153978470,"15 Oct 2025, 17:29:28",Evening Run,Run,"",4994,12.30,170.0,83,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17237495320.fit.gz,,,4994.0,4990.0,12308.8,3.9,2.467,52.0,56.8,13.8,30.6,7.7,0.0,,,,,170.0,154.0,,,1034.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,12363.3,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.465,573.0,,,,11906.0,0.0,,,,2.478,,,0.0,,,,,media/B408205F-4B40-4027-A71C-97AFCEF55B3C.jpg
16193370149,"19 Oct 2025, 15:09:54",Afternoon Run,Run,"",3381,8.51,168.0,57,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17277336581.fit.gz,,,3381.0,3354.0,8514.3,3.72,2.539,44.8,47.4,13.2,30.0,7.1,0.0,,,,,168.0,154.0,,,747.0,,,57.0,,,,,,,,,,,,,0.0,,1.0,8577.3,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.518,1198.4,,,,8204.0,0.0,,,,2.557,,,0.0,,,,,""
16203355685,"20 Oct 2025, 17:01:38",Evening Run,Run,"",2339,6.08,167.0,39,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17287382567.fit.gz,,,2339.0,2269.0,6083.5,4.04,2.681,22.2,25.8,4.0,19.4,45.4,-0.1,,,,,167.0,154.0,,,533.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,6139.3,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.601,0.0,,,,5606.0,0.0,,,,2.706,,,0.0,,,,,""
16306852837,"28 Oct 2025, 20:59:04",Forgot my memory stick,Run,Hotel gyms,1575,3.85,189.0,52,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17391749404.fit.gz,,,1575.0,1575.0,3849.2,3.46,2.444,0.0,0.0,0.0,0.0,0.0,0.0,,,,,189.0,167.0,,,354.0,,,52.0,,,,,,,,,,,,,0.0,,1.0,3849.2,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.444,0.0,,,,3696.0,0.0,,,,,,,0.0,,,,,media/A7B31D43-0B9D-445C-A9FE-63ADA6ABF46A.jpg
16306853385,"30 Oct 2025, 21:40:37",Afternoon Run,Run,"",2689,6.05,167.0,35,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17391749889.fit.gz,,,2689.0,2399.0,6051.1,4.12,2.522,16.4,17.4,-0.4,7.6,41.5,0.0,,,,,167.0,152.0,,,501.0,,,35.0,,,,,,,,,,,,,0.0,,1.0,6133.8,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.25,291.1,,,,5892.0,0.0,,,,2.557,,,0.0,,,,,media/CD863BFD-45D7-48DE-93D4-134B35A4F81E.jpg|media/8F0518AA-EE82-4418-A637-DEBD7E73CD68.jpg|media/FD1A8500-37B7-41B0-806D-F37137D6B7A0.jpg
16331917561,"2 Nov 2025, 11:50:23",Lunch Run,Run,"",5008,13.42,176.0,119,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17417267375.fit.gz,,,5008.0,4948.0,13422.0,4.16,2.713,46.2,46.2,0.4,20.2,38.5,0.0,,,,,176.0,163.0,,,1248.0,,,119.0,,,,,,,,,,,,,0.0,,1.0,13527.6,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.68,1475.4,,,,12524.0,0.0,,,,2.734,,,0.0,,,,,""
16344701740,"3 Nov 2025, 17:53:29",Afternoon Run,Run,"",3077,7.18,154.0,21,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17430270934.fit.gz,,,3077.0,3006.0,7185.4,3.493,2.39,57.4,64.6,12.2,32.6,42.7,-0.1,,,,,154.0,145.0,,,644.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,7314.4,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.335,0.0,,,,7220.0,0.0,,,,2.433,,,0.0,,,,,""
16381328485,"7 Nov 2025, 07:37:15",Morning Run,Run,"",1877,5.12,173.0,30,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17467100299.fit.gz,,,1877.0,1860.0,5126.3,4.82,2.756,38.0,44.8,11.4,39.8,9.0,-0.1,,,,,173.0,154.0,,,445.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,5170.7,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.731,0.0,,,,4762.0,0.0,,,,2.78,,,0.0,,,,,""
16416712715,"9 Nov 2025, 12:43:02",Central Parking,Run,"",2858,5.10,164.0,25,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17502842760.fit.gz,,,2858.0,1956.0,5100.5,7.2,2.608,57.8,54.2,10.4,39.4,29.1,0.1,,,,,164.0,149.0,,,451.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,5339.2,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,1.785,1033.5,,,,5134.0,0.0,,,,2.73,,,0.0,,,,,media/0332506B-133C-4AA8-A896-1A3E48DEAF42.jpg|media/923C49F7-EB24-43F0-8E05-F4799D3FB6FC.jpg|media/085FAF43-74ED-476F-BB84-93FE98A01FB4.jpg|media/8F083F2F-F218-4C7E-AC3F-281CC7ED7E21.jpg|media/467353C5-E939-42DF-9717-6C003320AC3D.jpg
16487152168,"17 Nov 2025, 17:51:10",Afternoon Run,Run,"",2179,5.54,161.0,21,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17573842425.fit.gz,,,2179.0,2140.0,5546.3,4.16,2.592,30.6,34.2,15.6,27.6,43.0,-0.1,,,,,161.0,140.0,,,503.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,5660.9,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.545,0.0,,,,5372.0,0.0,,,,2.645,,,0.0,,,,,""
16507771715,"19 Nov 2025, 17:57:27",Afternoon Run,Run,"",3148,8.08,174.0,56,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17594586393.fit.gz,,,3148.0,3072.0,8086.1,4.04,2.632,50.4,55.2,16.0,32.8,47.3,-0.1,,,,,174.0,156.0,,,735.0,,,56.0,,,,,,,,,,,,,0.0,,1.0,8178.6,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.569,0.0,,,,7618.0,0.0,,,,2.662,,,0.0,,,,,""
16533852831,"22 Nov 2025, 11:10:12",Lunch Run,Run,"",6097,15.55,173.0,141,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17620977345.fit.gz,,,6097.0,5975.0,15555.2,4.267,2.603,62.6,65.0,-3.4,20.0,38.2,0.0,,,,,173.0,160.0,,,1485.0,,,141.0,,,,,,,,,,,,,0.0,,1.0,15674.3,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.551,1425.4,,,,14942.0,0.0,,,,2.623,,,0.0,,,,,""
16554769800,"24 Nov 2025, 17:50:39",Afternoon Run,Run,"",2422,6.23,168.0,45,false,"On Off Ks with Runna ✅

1km warm up at a conversational pace (no faster than 6:55/km)

Repeat the following 2x:
----------
1km at 6:30/km
1km at 5:55/km
----------

90s walking rest

500m cool down at a conversational pace, or slower! Since you've worked at a particularly high intensity today with a semi short cool down, walk for 5-10 minutes to end the workout.

TCS London Marathon Plan (Week 1/22)",ASICS Gel Kayano 32 Brixton White Runners,activities/17642178165.fit.gz,,,2422.0,2351.0,6232.4,4.8,2.651,33.8,33.8,16.4,28.6,32.0,0.0,,,,,168.0,156.0,,,532.0,,,45.0,,,,,,,,,,,,,0.0,,1.0,6270.5,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.573,104.7,,,,5760.0,0.0,,,,2.667,,,0.0,,,,,""
16579454955,"27 Nov 2025, 07:37:15",Morning Run,Run,"",2470,6.04,162.0,25,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17667278284.fit.gz,,,2470.0,2447.0,6046.4,4.08,2.471,45.6,49.0,14.8,44.8,15.7,-0.1,,,,,162.0,147.0,,,521.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,6096.3,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.448,0.0,,,,6038.0,0.0,,,,2.491,,,0.0,,,,,""
16612315830,"30 Nov 2025, 15:23:09",Long Run,Run,"",5743,14.05,167.0,64,false,"TCS London Marathon Plan (Week 1/22)

3.5km at a conversational pace
3.5km at 6:50/km
3.5km at 6:35/km
3.5km at 6:20/km",ASICS Gel Kayano 32 Brixton White Runners,activities/17700770453.fit.gz,,,5743.0,5534.0,14058.9,4.08,2.54,31.0,29.0,2.2,19.6,4.4,0.0,,,97.0,73.0,167.0,150.0,,254.0,1169.0,,,64.0,,,,,,,,,251.0,5725.0,,,0.0,,1.0,14084.4,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.448,1467.8,,,,,0.0,,203.0,113.0,2.545,,,0.0,,,,,""
16631140103,"2 Dec 2025, 17:52:13",1km Repeats,Run,"",3036,7.42,169.0,44,false,"TCS London Marathon Plan (Week 2/22)

2km warm up at a conversational pace (no faster than 6:50/km), 90s walking rest

4 reps of:
• 1km at 5:50/km (5:40-6:00/km), 90s walking rest

1.5km cool down at a conversational pace (or slower!)",ASICS Gel Kayano 32 Brixton White Runners,activities/17719871151.fit.gz,,,3036.0,2972.0,7425.3,4.58,2.498,32.3,32.6,14.7,29.5,8.5,0.0,,,90.0,71.0,169.0,153.0,,261.0,647.0,,,44.0,,,,,,,,,262.0,3028.0,,,0.0,,1.0,7452.5,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.446,0.0,,,,,0.0,,117.0,118.0,2.508,,,0.0,,,,,""
16658991702,"5 Dec 2025, 17:33:53",Afternoon Run,Run,"",2190,5.59,168.0,23,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17748122698.fit.gz,,,2190.0,2187.0,5594.9,3.56,2.558,36.2,40.0,15.4,29.2,6.6,-0.1,,,,,168.0,148.0,,,477.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,5642.1,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.555,0.0,,,,5320.0,0.0,,,,2.58,,,0.0,,,,,""
16665868566,"6 Dec 2025, 10:48:38",Morning Run,Run,Accidentally joined some Christmas race,5630,15.07,177.0,122,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17755108683.fit.gz,,,5630.0,5522.0,15070.3,4.22,2.729,52.6,61.8,0.0,19.8,49.5,-0.1,,,,,177.0,160.0,,,1299.0,,,122.0,,,,,,,,,,,,,0.0,,1.0,15164.0,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.677,1408.4,,,,14004.0,0.0,,,,2.746,,,0.0,,,,,media/F0FC0FA1-E41E-46B5-BB34-94C2765A101A.jpg|media/BE6BB279-9BBD-4DF3-87B2-710E073A6F8A.jpg
16686893344,"8 Dec 2025, 17:53:46",Tempo 2-1-1,Run,"",2939,7.37,177.0,36,false,"Tempo 2-1-1 with Runna ✅

2km warm up at a conversational pace (no faster than 6:50/km)

2km at 6:00/km, 120s walking rest
1km at 5:50/km, 90s walking rest
1km at 5:50/km, 90s walking rest

1.5km cool down at a conversational pace (or slower!)

TCS London Marathon Plan (Week 3/22)",ASICS Gel Kayano 32 Brixton White Runners,activities/17776523106.fit.gz,,,2939.0,2911.0,7370.3,5.22,2.532,31.8,32.3,14.7,29.5,6.5,0.0,,,93.0,72.0,177.0,150.0,,259.0,631.0,,,36.0,,,,,,,,,264.0,2928.0,,,0.0,,1.0,7396.0,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.508,6.8,,,,,0.0,,115.0,119.0,2.541,,,0.0,,,,,""
16729668117,"13 Dec 2025, 10:44:22",Morning Run,Run,"",2389,6.03,162.0,26,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17819817367.fit.gz,,,2389.0,2378.0,6031.5,4.16,2.536,27.6,31.8,15.8,29.6,11.7,-0.1,,,,,162.0,150.0,,,513.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,6059.9,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.525,0.0,,,,5866.0,0.0,,,,2.548,,,0.0,,,,,""
16740458802,"14 Dec 2025, 11:27:53","16km Long Run4,8,4",Run,"",6429,16.04,163.0,76,false,"TCS London Marathon Plan (Week 3/22)

4km at a conversational pace
8km at 6:40/km
4km at a conversational pace",ASICS Gel Kayano 32 Brixton White Runners,activities/17830785864.fit.gz,,,6429.0,6239.0,16048.9,5.64,2.572,29.3,30.1,2.2,16.6,6.7,0.0,,,93.0,75.0,163.0,150.0,,261.0,1361.0,,,76.0,,,,,,,,,257.0,6422.0,,,0.0,,1.0,16066.1,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.496,2221.4,,,,,0.0,,239.0,116.0,2.575,,,0.0,,,,,""
16764816480,"17 Dec 2025, 06:44:39",Morning Run. Hard no to the pitch black park,Run,"",2413,6.03,160.0,22,false,,ASICS Gel Kayano 32 Brixton White Runners,activities/17855371366.fit.gz,,,2413.0,2370.0,6033.6,3.86,2.546,56.6,62.6,14.0,55.4,15.0,-0.1,,,,,160.0,147.0,,,533.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,6100.2,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.5,0.0,,,,5868.0,0.0,,,,2.574,,,0.0,,,,,media/FE3D4B18-4EFF-439B-99C8-72339F620869.jpg|media/16E0E2B5-3B19-485D-A377-B6255A91213C.jpg
16784522600,"19 Dec 2025, 12:16:24",Tempo 4km,Run,"",2825,7.31,176.0,56,false,"TCS London Marathon Plan (Week 4/22)

2km warm up at a conversational pace (no faster than 6:45/km)

4km at 5:50/km (5:40-6:00/km), 150s walking rest

1.5km cool down at a conversational pace (or slower!)",ASICS Gel Kayano 32 Brixton White Runners,activities/17875299218.fit.gz,,,2825.0,2693.0,7313.0,4.74,2.716,32.2,32.2,14.7,29.5,5.0,0.0,,,101.0,73.0,176.0,159.0,,280.0,646.0,,,56.0,,,,,,,,,278.0,2820.0,,,0.0,,1.0,7336.9,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.589,669.7,,,,,0.0,,122.0,125.0,2.724,,,0.0,,,,,""
16802302362,"21 Dec 2025, 11:04:15",17km plod with Tom,Run,"",6907,17.00,168.0,125,false,"TCS London Marathon Plan (Week 4/22)

5km at a conversational pace
2km at 6:25/km
2km at 6:20/km
4km at 6:45/km
2km at 6:25/km
2km at 6:20/km",ASICS Gel Kayano 32 Brixton White Runners,activities/17893403818.fit.gz,,,6907.0,6725.0,17000.0,5.22,2.528,23.1,25.2,2.1,16.1,8.0,0.0,,,97.0,75.0,168.0,156.0,,257.0,1560.0,,,125.0,,,,,,,,,253.0,6879.0,,,0.0,,1.0,17029.2,,,,,,,,,,,,,,,,25079406.0,,,,,,,,,,,2.461,868.9,,,,,0.0,,248.0,114.0,2.532,,,0.0,,,,,""
